Gene stable ID	NCBI gene (formerly Entrezgene) ID
ENSG00000225330	NA
ENSG00000188388	NA
ENSG00000224554	NA
ENSG00000237999	NA
ENSG00000243780	NA
ENSG00000265106	NA
ENSG00000231713	NA
ENSG00000257559	NA
ENSG00000240238	NA
ENSG00000257273	NA
ENSG00000203999	284751
ENSG00000258353	NA
ENSG00000201704	NA
ENSG00000204429	NA
ENSG00000263973	100616148
ENSG00000258054	NA
ENSG00000257170	NA
ENSG00000233077	101927586
ENSG00000229288	NA
ENSG00000263588	NA
ENSG00000257911	NA
ENSG00000226327	NA
ENSG00000244376	NA
ENSG00000235801	NA
ENSG00000231715	NA
ENSG00000186416	55922
ENSG00000252299	NA
ENSG00000239742	NA
ENSG00000230161	NA
ENSG00000258155	NA
ENSG00000227638	NA
ENSG00000182841	91695
ENSG00000239748	NA
ENSG00000201501	NA
ENSG00000257602	NA
ENSG00000229541	NA
ENSG00000185019	22888
ENSG00000265781	NA
ENSG00000232043	NA
ENSG00000235123	100506492
ENSG00000231804	NA
ENSG00000218052	NA
ENSG00000257182	NA
ENSG00000238143	NA
ENSG00000208018	693230
ENSG00000265639	NA
ENSG00000203286	NA
ENSG00000228189	NA
ENSG00000253041	NA
ENSG00000257362	NA
ENSG00000221091	100302146
ENSG00000265484	NA
ENSG00000227411	NA
ENSG00000068308	55593
ENSG00000257984	NA
ENSG00000265873	100423015
ENSG00000231302	NA
ENSG00000257190	NA
ENSG00000263733	NA
ENSG00000236763	NA
ENSG00000266785	100126314
ENSG00000225856	NA
ENSG00000234693	100506175
ENSG00000265473	NA
ENSG00000260676	100505776
ENSG00000123908	27161
ENSG00000223851	NA
ENSG00000228658	NA
ENSG00000251357	NA
ENSG00000226494	NA
ENSG00000230043	NA
ENSG00000264388	NA
ENSG00000231632	NA
ENSG00000265062	NA
ENSG00000224508	NA
ENSG00000265946	NA
ENSG00000228663	NA
ENSG00000202058	NA
ENSG00000224945	NA
ENSG00000259317	NA
ENSG00000263671	NA
ENSG00000251913	NA
ENSG00000187954	50626
ENSG00000260457	101927537
ENSG00000125931	4435
ENSG00000259456	101927631
ENSG00000270022	267010
ENSG00000228762	NA
ENSG00000265995	NA
ENSG00000251891	NA
ENSG00000265112	100422936
ENSG00000240972	4282
ENSG00000265582	NA
ENSG00000200448	NA
ENSG00000259630	NA
ENSG00000271313	NA
ENSG00000231799	NA
ENSG00000232358	NA
ENSG00000234009	NA
ENSG00000141448	2627
ENSG00000264315	NA
ENSG00000225460	NA
ENSG00000259375	NA
ENSG00000215251	60493
ENSG00000229170	401247
ENSG00000230328	NA
ENSG00000228820	NA
ENSG00000229608	NA
ENSG00000265579	NA
ENSG00000264913	NA
ENSG00000259367	NA
ENSG00000237372	NA
ENSG00000252598	NA
ENSG00000259276	NA
ENSG00000234502	NA
ENSG00000226989	NA
ENSG00000263750	100847083
ENSG00000263592	NA
ENSG00000231854	NA
ENSG00000226206	NA
ENSG00000263645	NA
ENSG00000202081	NA
ENSG00000230319	100506679
ENSG00000263958	100505797
ENSG00000266761	100422889
ENSG00000259453	NA
ENSG00000266263	NA
ENSG00000236507	NA
ENSG00000218537	NA
ENSG00000215444	NA
ENSG00000231444	NA
ENSG00000234735	NA
ENSG00000259544	NA
ENSG00000237626	101927847
ENSG00000272188	100616237
ENSG00000236272	NA
ENSG00000227964	101927678
ENSG00000261780	100505817
ENSG00000259407	NA
ENSG00000207147	NA
ENSG00000270982	NA
ENSG00000227555	286370
ENSG00000263402	NA
ENSG00000252467	NA
ENSG00000234892	NA
ENSG00000221396	NA
ENSG00000265323	NA
ENSG00000252654	NA
ENSG00000259762	NA
ENSG00000124224	NA
ENSG00000263659	NA
ENSG00000231474	NA
ENSG00000263967	100422963
ENSG00000203527	101927447
ENSG00000265380	NA
ENSG00000233347	NA
ENSG00000259416	101929679
ENSG00000233756	100874326
ENSG00000234910	NA
ENSG00000237894	285834
ENSG00000236117	NA
ENSG00000241866	NA
ENSG00000234948	101927700
ENSG00000221634	100302121
ENSG00000185074	NA
ENSG00000263655	NA
ENSG00000263367	NA
ENSG00000230859	NA
ENSG00000259195	NA
ENSG00000257709	NA
ENSG00000225072	NA
ENSG00000225785	NA
ENSG00000062524	4058
ENSG00000260569	NA
ENSG00000258298	NA
ENSG00000225376	101928470
ENSG00000232465	NA
ENSG00000231107	101927873
ENSG00000225714	NA
ENSG00000223843	100874197
ENSG00000243856	NA
ENSG00000133433	653689
ENSG00000133433	2953
ENSG00000234821	NA
ENSG00000235297	NA
ENSG00000233157	NA
ENSG00000088899	9762
ENSG00000180150	NA
ENSG00000229613	340515
ENSG00000232294	NA
ENSG00000212710	64693
ENSG00000259779	101927606
ENSG00000261251	NA
ENSG00000226422	100130889
ENSG00000264340	NA
ENSG00000266837	NA
ENSG00000236316	NA
ENSG00000226496	284835
ENSG00000229145	NA
ENSG00000224856	NA
ENSG00000238148	253018
ENSG00000232286	NA
ENSG00000264247	400657
ENSG00000236079	NA
ENSG00000236751	101927574
ENSG00000229823	NA
ENSG00000270432	NA
ENSG00000230636	NA
ENSG00000232655	101927526
ENSG00000107249	169792
ENSG00000257412	NA
ENSG00000262933	796
ENSG00000252629	NA
ENSG00000228216	NA
ENSG00000228807	NA
ENSG00000150457	26524
ENSG00000231235	NA
ENSG00000099974	100037417
ENSG00000199218	NA
ENSG00000266774	NA
ENSG00000229265	NA
ENSG00000260454	NA
ENSG00000223492	728805
ENSG00000215333	NA
ENSG00000235587	NA
ENSG00000261194	100505853
ENSG00000233055	NA
ENSG00000227705	NA
ENSG00000230537	NA
ENSG00000237448	NA
ENSG00000266460	NA
ENSG00000224072	NA
ENSG00000271774	NA
ENSG00000187012	388910
ENSG00000234980	NA
ENSG00000264108	NA
ENSG00000229694	NA
ENSG00000228954	NA
ENSG00000231703	NA
ENSG00000199226	NA
ENSG00000263547	339298
ENSG00000257967	NA
ENSG00000224530	NA
ENSG00000184647	203074
ENSG00000230844	401588
ENSG00000233604	NA
ENSG00000234300	414351
ENSG00000237422	NA
ENSG00000266743	NA
ENSG00000259723	NA
ENSG00000263701	NA
ENSG00000198171	65992
ENSG00000235825	NA
ENSG00000231801	NA
ENSG00000264260	NA
ENSG00000262196	NA
ENSG00000206959	NA
ENSG00000265068	NA
ENSG00000224131	NA
ENSG00000235641	100129347
ENSG00000197670	101927770
ENSG00000270499	NA
ENSG00000264595	NA
ENSG00000266064	NA
ENSG00000223730	NA
ENSG00000226732	NA
ENSG00000266014	NA
ENSG00000213997	NA
ENSG00000235415	NA
ENSG00000230922	101927551
ENSG00000228179	NA
ENSG00000265717	NA
ENSG00000230147	NA
ENSG00000200606	NA
ENSG00000226048	NA
ENSG00000264504	NA
ENSG00000266747	NA
ENSG00000238468	NA
ENSG00000227161	NA
ENSG00000264212	NA
ENSG00000221494	100302191
ENSG00000230302	NA
ENSG00000099977	100037417
ENSG00000099977	1652
ENSG00000226328	100506714
ENSG00000225563	NA
ENSG00000273381	NA
ENSG00000215284	NA
ENSG00000259657	NA
ENSG00000263982	NA
ENSG00000233484	NA
ENSG00000233081	NA
ENSG00000206685	NA
ENSG00000241721	NA
ENSG00000265512	100507520
ENSG00000259238	NA
ENSG00000258113	NA
ENSG00000265778	NA
ENSG00000273243	NA
ENSG00000201659	NA
ENSG00000231836	101929111
ENSG00000228595	NA
ENSG00000259640	NA
ENSG00000265729	NA
ENSG00000273353	NA
ENSG00000237351	NA
ENSG00000266256	NA
ENSG00000234797	6189
ENSG00000229216	NA
ENSG00000221598	100302149
ENSG00000266855	100500902
ENSG00000266855	100500821
ENSG00000224975	8552
ENSG00000236352	NA
ENSG00000263865	NA
ENSG00000237211	NA
ENSG00000273287	NA
ENSG00000266312	NA
ENSG00000227399	NA
ENSG00000184402	26039
ENSG00000236273	NA
ENSG00000237623	NA
ENSG00000265595	100616225
ENSG00000264223	NA
ENSG00000259601	NA
ENSG00000150459	10284
ENSG00000213752	NA
ENSG00000145321	2638
ENSG00000252089	NA
ENSG00000254597	441328
ENSG00000232363	NA
ENSG00000265116	692233
ENSG00000229055	NA
ENSG00000238643	NA
ENSG00000259573	NA
ENSG00000265325	692199
ENSG00000238120	100506737
ENSG00000185834	NA
ENSG00000259558	NA
ENSG00000265934	NA
ENSG00000215750	NA
ENSG00000231647	NA
ENSG00000251985	NA
ENSG00000183638	94137
ENSG00000264160	100616253
ENSG00000230418	NA
ENSG00000259223	NA
ENSG00000266847	677820
ENSG00000269725	NA
ENSG00000224008	101927796
ENSG00000238882	NA
ENSG00000235347	NA
ENSG00000240163	NA
ENSG00000257516	NA
ENSG00000222117	NA
ENSG00000221485	NA
ENSG00000265836	NA
ENSG00000229547	100131816
ENSG00000235901	NA
ENSG00000235091	NA
ENSG00000242667	NA
ENSG00000233169	NA
ENSG00000265626	NA
ENSG00000265610	NA
ENSG00000264915	NA
ENSG00000235166	NA
ENSG00000273145	NA
ENSG00000252097	NA
ENSG00000266418	100616230
ENSG00000244229	NA
ENSG00000230781	NA
ENSG00000203463	80736
ENSG00000237375	100288966
ENSG00000237375	388468
ENSG00000237375	339010
ENSG00000099984	2953
ENSG00000231711	NA
ENSG00000265261	NA
ENSG00000223747	102060414
ENSG00000245534	101928784
ENSG00000254776	NA
ENSG00000257975	NA
ENSG00000223061	NA
ENSG00000215977	NA
ENSG00000222118	NA
ENSG00000263418	NA
ENSG00000265283	100422890
ENSG00000273289	NA
ENSG00000171060	203076
ENSG00000254543	NA
ENSG00000235594	NA
ENSG00000238432	NA
ENSG00000257697	NA
ENSG00000257697	NA
ENSG00000257697	NA
ENSG00000266844	NA
ENSG00000257978	NA
ENSG00000257978	NA
ENSG00000257978	NA
ENSG00000235461	101928128
ENSG00000241990	NA
ENSG00000230843	NA
ENSG00000171189	2897
ENSG00000233160	NA
ENSG00000233160	NA
ENSG00000233160	NA
ENSG00000259274	NA
ENSG00000228601	NA
ENSG00000229907	NA
ENSG00000204250	414319
ENSG00000259513	NA
ENSG00000266660	NA
ENSG00000266660	NA
ENSG00000266660	NA
ENSG00000212084	NA
ENSG00000232242	NA
ENSG00000264517	NA
ENSG00000238294	NA
ENSG00000229903	414764
ENSG00000229903	414764
ENSG00000229903	414764
ENSG00000259482	100996876
ENSG00000231010	NA
ENSG00000179467	NA
ENSG00000225725	100132103
ENSG00000125877	3704
ENSG00000212625	NA
ENSG00000225657	NA
ENSG00000235159	NA
ENSG00000234164	NA
ENSG00000234164	NA
ENSG00000234164	NA
ENSG00000259591	NA
ENSG00000266533	100500828
ENSG00000223359	NA
ENSG00000223359	NA
ENSG00000223359	NA
ENSG00000223707	NA
ENSG00000198986	406883
ENSG00000214541	NA
ENSG00000265059	NA
ENSG00000265059	NA
ENSG00000265059	NA
ENSG00000259481	NA
ENSG00000199051	494323
ENSG00000224230	NA
ENSG00000224230	NA
ENSG00000224230	NA
ENSG00000264147	100616143
ENSG00000252536	NA
ENSG00000165219	26130
ENSG00000199567	NA
ENSG00000259575	NA
ENSG00000266081	NA
ENSG00000266081	NA
ENSG00000266081	NA
ENSG00000252091	NA
ENSG00000101670	9388
ENSG00000207875	406884
ENSG00000264640	NA
ENSG00000264640	NA
ENSG00000264640	NA
ENSG00000241821	NA
ENSG00000234039	NA
ENSG00000259616	NA
ENSG00000233853	NA
ENSG00000233853	NA
ENSG00000233853	NA
ENSG00000230634	NA
ENSG00000237000	NA
ENSG00000165480	221150
ENSG00000259530	101928850
ENSG00000171056	83595
ENSG00000255211	NA
ENSG00000221416	NA
ENSG00000265074	NA
ENSG00000265074	NA
ENSG00000265074	NA
ENSG00000234269	NA
ENSG00000234869	NA
ENSG00000259675	NA
ENSG00000252931	NA
ENSG00000231604	NA
ENSG00000106688	6505
ENSG00000264406	100847084
ENSG00000225536	NA
ENSG00000238248	NA
ENSG00000238248	NA
ENSG00000238248	NA
ENSG00000260708	NA
ENSG00000207158	NA
ENSG00000271195	NA
ENSG00000259608	NA
ENSG00000251772	NA
ENSG00000221672	NA
ENSG00000259284	100506530
ENSG00000238644	NA
ENSG00000237120	NA
ENSG00000237120	NA
ENSG00000237120	NA
ENSG00000224715	339685
ENSG00000266349	NA
ENSG00000260758	NA
ENSG00000231078	NA
ENSG00000259564	NA
ENSG00000229099	NA
ENSG00000229099	NA
ENSG00000229099	NA
ENSG00000203266	NA
ENSG00000264376	NA
ENSG00000172007	83452
ENSG00000235032	NA
ENSG00000205634	400932
ENSG00000223844	NA
ENSG00000223844	NA
ENSG00000223844	NA
ENSG00000260477	101929701
ENSG00000184674	2952
ENSG00000259251	101928907
ENSG00000263871	NA
ENSG00000229830	NA
ENSG00000226308	101927820
ENSG00000257314	NA
ENSG00000257361	NA
ENSG00000238729	NA
ENSG00000252064	NA
ENSG00000252964	NA
ENSG00000266158	NA
ENSG00000266666	100422883
ENSG00000203402	NA
ENSG00000237038	NA
ENSG00000258724	NA
ENSG00000261077	NA
ENSG00000231005	NA
ENSG00000201450	NA
ENSG00000101773	5932
ENSG00000221459	100124540
ENSG00000224271	284930
ENSG00000225327	NA
ENSG00000200206	NA
ENSG00000228995	NA
ENSG00000232009	NA
ENSG00000218018	NA
ENSG00000223574	NA
ENSG00000260125	727915
ENSG00000138600	84888
ENSG00000184508	374659
ENSG00000124209	57403
ENSG00000124097	NA
ENSG00000226556	NA
ENSG00000205989	641517
ENSG00000227297	NA
ENSG00000235636	NA
ENSG00000259734	NA
ENSG00000232897	NA
ENSG00000235754	55937
ENSG00000263858	100616147
ENSG00000259636	NA
ENSG00000263453	100616353
ENSG00000230345	NA
ENSG00000221007	NA
ENSG00000259620	NA
ENSG00000225564	101928496
ENSG00000203971	NA
ENSG00000235154	NA
ENSG00000259761	NA
ENSG00000147548	54904
ENSG00000238192	NA
ENSG00000221451	NA
ENSG00000221385	NA
ENSG00000259560	NA
ENSG00000229275	NA
ENSG00000225708	NA
ENSG00000254219	NA
ENSG00000207150	NA
ENSG00000266508	100422916
ENSG00000215093	NA
ENSG00000157734	79856
ENSG00000183653	NA
ENSG00000259527	145978
ENSG00000233179	NA
ENSG00000270411	NA
ENSG00000259183	NA
ENSG00000266887	100616415
ENSG00000233115	NA
ENSG00000253738	100506365
ENSG00000185015	100507258
ENSG00000185015	377677
ENSG00000156282	26285
ENSG00000173141	78988
ENSG00000251912	NA
ENSG00000260305	283738
ENSG00000238226	NA
ENSG00000205632	100128946
ENSG00000223772	NA
ENSG00000271958	NA
ENSG00000242138	NA
ENSG00000254093	54984
ENSG00000173867	NA
ENSG00000263888	NA
ENSG00000259466	NA
ENSG00000226142	NA
ENSG00000222230	NA
ENSG00000253525	NA
ENSG00000226566	NA
ENSG00000156284	9073
ENSG00000237145	NA
ENSG00000207944	693159
ENSG00000264139	100500882
ENSG00000231290	149773
ENSG00000215354	NA
ENSG00000259697	255177
ENSG00000271997	NA
ENSG00000266194	100616245
ENSG00000249207	NA
ENSG00000212939	NA
ENSG00000226139	NA
ENSG00000239134	NA
ENSG00000221391	NA
ENSG00000253031	NA
ENSG00000213279	NA
ENSG00000253901	NA
ENSG00000249685	NA
ENSG00000259569	NA
ENSG00000188694	643803
ENSG00000206675	NA
ENSG00000235111	101927799
ENSG00000167702	90990
ENSG00000222592	NA
ENSG00000200151	NA
ENSG00000249487	101929743
ENSG00000228684	NA
ENSG00000232263	100131902
ENSG00000264621	100847065
ENSG00000271202	NA
ENSG00000226954	NA
ENSG00000270332	101928550
ENSG00000166104	102466227
ENSG00000238797	NA
ENSG00000229182	NA
ENSG00000223142	NA
ENSG00000265207	NA
ENSG00000166965	91433
ENSG00000221630	100302235
ENSG00000214727	NA
ENSG00000253576	NA
ENSG00000224097	401127
ENSG00000197683	388818
ENSG00000207703	100616238
ENSG00000207703	407044
ENSG00000254620	NA
ENSG00000233778	NA
ENSG00000236867	NA
ENSG00000166794	5479
ENSG00000221174	NA
ENSG00000259676	NA
ENSG00000231591	100507463
ENSG00000260613	NA
ENSG00000249348	100885776
ENSG00000254419	NA
ENSG00000253118	NA
ENSG00000206107	643812
ENSG00000259350	NA
ENSG00000253140	NA
ENSG00000229409	NA
ENSG00000252796	NA
ENSG00000242111	NA
ENSG00000237121	NA
ENSG00000253682	NA
ENSG00000273192	NA
ENSG00000259489	NA
ENSG00000253608	101929268
ENSG00000186980	337963
ENSG00000273188	NA
ENSG00000255458	NA
ENSG00000253749	NA
ENSG00000222862	NA
ENSG00000270279	NA
ENSG00000265866	NA
ENSG00000226388	NA
ENSG00000253560	NA
ENSG00000259878	NA
ENSG00000273253	NA
ENSG00000253371	NA
ENSG00000182816	337959
ENSG00000261549	NA
ENSG00000253688	NA
ENSG00000268649	407022
ENSG00000221463	100302214
ENSG00000221141	NA
ENSG00000231686	NA
ENSG00000265075	100500871
ENSG00000265075	100500858
ENSG00000272836	NA
ENSG00000253634	NA
ENSG00000252975	NA
ENSG00000203396	NA
ENSG00000145391	80854
ENSG00000216031	100126296
ENSG00000226103	57827
ENSG00000249019	NA
ENSG00000273137	NA
ENSG00000206862	NA
ENSG00000260062	NA
ENSG00000198390	140258
ENSG00000233858	NA
ENSG00000221172	NA
ENSG00000243260	NA
ENSG00000230399	NA
ENSG00000227484	NA
ENSG00000235590	149775
ENSG00000235699	NA
ENSG00000253177	NA
ENSG00000242463	NA
ENSG00000180610	NA
ENSG00000253875	NA
ENSG00000238604	NA
ENSG00000240432	337960
ENSG00000272821	NA
ENSG00000239182	NA
ENSG00000253702	NA
ENSG00000268333	NA
ENSG00000171044	286046
ENSG00000271278	NA
ENSG00000250995	NA
ENSG00000272666	NA
ENSG00000186971	284827
ENSG00000263681	100423023
ENSG00000253455	101929217
ENSG00000265844	NA
ENSG00000238624	NA
ENSG00000252970	NA
ENSG00000273272	NA
ENSG00000237443	NA
ENSG00000202242	NA
ENSG00000225806	101927932
ENSG00000226738	NA
ENSG00000250568	NA
ENSG00000253892	NA
ENSG00000264015	NA
ENSG00000225745	NA
ENSG00000186970	254950
ENSG00000170006	201799
ENSG00000205559	100144603
ENSG00000203650	101928287
ENSG00000199392	NA
ENSG00000273423	NA
ENSG00000224440	NA
ENSG00000231707	NA
ENSG00000180776	253832
ENSG00000264736	NA
ENSG00000270951	NA
ENSG00000272940	101928825
ENSG00000235248	NA
ENSG00000184351	337882
ENSG00000249064	NA
ENSG00000233109	NA
ENSG00000224388	NA
ENSG00000232925	NA
ENSG00000212569	NA
ENSG00000264693	NA
ENSG00000253176	NA
ENSG00000206841	NA
ENSG00000228318	NA
ENSG00000225660	NA
ENSG00000263903	NA
ENSG00000186965	337969
ENSG00000103932	26015
ENSG00000271702	NA
ENSG00000225929	100506917
ENSG00000205794	344967
ENSG00000267064	100133957
ENSG00000225129	NA
ENSG00000252260	NA
ENSG00000207503	NA
ENSG00000253474	NA
ENSG00000265847	100422828
ENSG00000232806	NA
ENSG00000124164	9217
ENSG00000244025	337970
ENSG00000254499	NA
ENSG00000230352	NA
ENSG00000231478	NA
ENSG00000271660	NA
ENSG00000265843	101927715
ENSG00000224341	NA
ENSG00000223400	NA
ENSG00000200455	NA
ENSG00000233686	NA
ENSG00000216171	100302114
ENSG00000213683	NA
ENSG00000201863	NA
ENSG00000252771	NA
ENSG00000271290	NA
ENSG00000187893	392459
ENSG00000248858	441369
ENSG00000199640	NA
ENSG00000186967	337971
ENSG00000188712	NA
ENSG00000248977	NA
ENSG00000227282	NA
ENSG00000254268	NA
ENSG00000253290	NA
ENSG00000227702	54090
ENSG00000264334	NA
ENSG00000101181	26164
ENSG00000260296	NA
ENSG00000236190	NA
ENSG00000226334	NA
ENSG00000207871	100313822
ENSG00000199728	NA
ENSG00000186977	337972
ENSG00000238194	100506384
ENSG00000254020	NA
ENSG00000253615	NA
ENSG00000266213	NA
ENSG00000102057	3750
ENSG00000253380	100507464
ENSG00000250338	NA
ENSG00000254229	NA
ENSG00000253577	NA
ENSG00000207873	574509
ENSG00000231270	NA
ENSG00000265644	NA
ENSG00000186925	337973
ENSG00000236384	150135
ENSG00000249241	101060498
ENSG00000253810	NA
ENSG00000227864	NA
ENSG00000238777	NA
ENSG00000184319	284942
ENSG00000184319	118433
ENSG00000253197	NA
ENSG00000265378	NA
ENSG00000271457	NA
ENSG00000207984	574510
ENSG00000253397	NA
ENSG00000244362	337974
ENSG00000239010	NA
ENSG00000201723	NA
ENSG00000196922	286101
ENSG00000227013	NA
ENSG00000253484	NA
ENSG00000266273	NA
ENSG00000250893	NA
ENSG00000250516	NA
ENSG00000230013	101928579
ENSG00000200422	NA
ENSG00000207731	574511
ENSG00000221122	NA
ENSG00000266586	NA
ENSG00000206106	100288287
ENSG00000230478	NA
ENSG00000271148	NA
ENSG00000230170	NA
ENSG00000242197	NA
ENSG00000228605	7918
ENSG00000265101	NA
ENSG00000253881	NA
ENSG00000207969	574512
ENSG00000169989	201798
ENSG00000212938	337968
ENSG00000201583	NA
ENSG00000263642	100616274
ENSG00000253849	NA
ENSG00000238208	NA
ENSG00000255459	NA
ENSG00000253907	NA
ENSG00000106686	55064
ENSG00000215346	NA
ENSG00000207589	574513
ENSG00000248780	NA
ENSG00000263146	NA
ENSG00000186930	337967
ENSG00000229419	26134
ENSG00000264366	NA
ENSG00000251347	NA
ENSG00000228340	729296
ENSG00000228340	284757
ENSG00000270625	NA
ENSG00000254392	NA
ENSG00000250906	NA
ENSG00000237506	653162
ENSG00000237506	388524
ENSG00000145348	93627
ENSG00000253690	NA
ENSG00000186924	337979
ENSG00000207195	NA
ENSG00000221305	100302186
ENSG00000252583	100422847
ENSG00000246662	642924
ENSG00000267655	NA
ENSG00000238351	NA
ENSG00000244427	NA
ENSG00000214992	NA
ENSG00000260375	NA
ENSG00000201736	NA
ENSG00000262145	91419
ENSG00000184724	337966
ENSG00000212013	100126301
ENSG00000271205	NA
ENSG00000267628	NA
ENSG00000199790	NA
ENSG00000261296	NA
ENSG00000254311	NA
ENSG00000239198	NA
ENSG00000254358	NA
ENSG00000207198	NA
ENSG00000267015	NA
ENSG00000099991	23523
ENSG00000244624	337975
ENSG00000270446	NA
ENSG00000254370	NA
ENSG00000251173	101410542
ENSG00000260957	NA
ENSG00000212014	100126337
ENSG00000221027	NA
ENSG00000267287	284240
ENSG00000230392	101928336
ENSG00000206105	NA
ENSG00000208000	100126301
ENSG00000208000	574514
ENSG00000259557	NA
ENSG00000088836	83959
ENSG00000249188	NA
ENSG00000207361	NA
ENSG00000207481	NA
ENSG00000253340	NA
ENSG00000267409	NA
ENSG00000259756	NA
ENSG00000239627	NA
ENSG00000184032	337976
ENSG00000253567	NA
ENSG00000271056	NA
ENSG00000265317	NA
ENSG00000178412	284241
ENSG00000262349	100506844
ENSG00000228317	NA
ENSG00000249216	NA
ENSG00000207641	574515
ENSG00000207802	693231
ENSG00000211137	406965
ENSG00000206104	337985
ENSG00000226661	NA
ENSG00000207868	574516
ENSG00000230706	NA
ENSG00000229690	NA
ENSG00000249081	NA
ENSG00000227814	NA
ENSG00000266901	NA
ENSG00000260275	NA
ENSG00000201316	NA
ENSG00000266140	100616362
ENSG00000253664	NA
ENSG00000262819	NA
ENSG00000231068	100288323
ENSG00000253893	101930341
ENSG00000253893	101929100
ENSG00000266924	NA
ENSG00000265251	100422903
ENSG00000259370	NA
ENSG00000260123	NA
ENSG00000250467	NA
ENSG00000206190	57194
ENSG00000207866	574518
ENSG00000207866	574517
ENSG00000265617	100616440
ENSG00000237903	NA
ENSG00000104643	66036
ENSG00000267780	NA
ENSG00000262776	NA
ENSG00000236488	NA
ENSG00000261035	NA
ENSG00000254025	NA
ENSG00000261407	NA
ENSG00000249122	NA
ENSG00000202411	NA
ENSG00000230956	NA
ENSG00000187026	337978
ENSG00000262082	NA
ENSG00000229755	NA
ENSG00000200338	NA
ENSG00000228366	NA
ENSG00000207867	574518
ENSG00000207867	574517
ENSG00000165487	221154
ENSG00000225459	NA
ENSG00000239151	NA
ENSG00000229606	100506470
ENSG00000259727	101928955
ENSG00000246339	101929402
ENSG00000262201	NA
ENSG00000228855	NA
ENSG00000187005	337977
ENSG00000249745	NA
ENSG00000266600	NA
ENSG00000232486	NA
ENSG00000259699	NA
ENSG00000254225	NA
ENSG00000261126	100506070
ENSG00000225106	NA
ENSG00000236657	NA
ENSG00000259394	NA
ENSG00000183640	337879
ENSG00000227505	NA
ENSG00000207175	NA
ENSG00000233972	NA
ENSG00000221417	100302168
ENSG00000272076	NA
ENSG00000164113	132612
ENSG00000264952	NA
ENSG00000259498	NA
ENSG00000245870	101927074
ENSG00000259948	NA
ENSG00000266420	NA
ENSG00000235018	NA
ENSG00000271175	NA
ENSG00000182591	337880
ENSG00000252147	NA
ENSG00000235528	NA
ENSG00000173295	286042
ENSG00000253475	NA
ENSG00000265306	NA
ENSG00000259627	NA
ENSG00000261441	NA
ENSG00000264105	100616303
ENSG00000264105	100500881
ENSG00000224281	100303728
ENSG00000202051	NA
ENSG00000266909	NA
ENSG00000206102	728299
ENSG00000259672	NA
ENSG00000227083	NA
ENSG00000226591	NA
ENSG00000216089	NA
ENSG00000267251	NA
ENSG00000249771	NA
ENSG00000248552	NA
ENSG00000228801	NA
ENSG00000254034	NA
ENSG00000259459	NA
ENSG00000250180	NA
ENSG00000198901	9055
ENSG00000249887	NA
ENSG00000242958	NA
ENSG00000262515	23284
ENSG00000228948	NA
ENSG00000233584	3116
ENSG00000125354	23157
ENSG00000251979	NA
ENSG00000211578	768218
ENSG00000164144	27236
ENSG00000250488	NA
ENSG00000259268	NA
ENSG00000259196	NA
ENSG00000272862	NA
ENSG00000225002	NA
ENSG00000250997	NA
ENSG00000206622	26779
ENSG00000249212	NA
ENSG00000151615	5458
